Timestamp,PM10,Temperature,Humidity,WindSpeed,WindDirection,Pressure,Rainfall
2023-01-01 00:00:00,40.581311290499436,2.405317153544786,39.62792628019295,10.09054491313347,205.9185161820934,1005.7454208110977,3.24128477038911
2023-01-01 01:00:00,95.31785910894203,16.676037895134325,38.523409930399986,11.950220957870584,289.9556385479951,1008.9374263750009,0.8619318105258311
2023-01-01 02:00:00,74.53942447208348,29.91783343505633,87.96909353907775,3.7570184818874846,273.6579347244573,1024.1818957280873,4.361972816774075
2023-01-01 03:00:00,61.872555998718475,24.288995456382448,38.715964988712955,9.373111494104984,55.40396568975852,1003.6001754423957,3.0655811953462075
2023-01-01 04:00:00,19.82177084203147,27.26244591445799,40.39622945964733,8.57618974715623,53.7298091069306,1024.785987392487,0.7860194177847712
2023-01-01 05:00:00,19.81947943193925,21.351334668428695,76.95486968134728,12.492455651824066,96.5427723881688,993.5253772390677,4.811690287406034
2023-01-01 06:00:00,10.517943155978948,22.6910625807141,53.7304881837905,13.591305907218908,129.9869014827734,1021.0719374883453,2.591827316676603
2023-01-01 07:00:00,87.28673384861884,28.967826062612772,78.2532917716386,0.1823515721608021,147.04400930705373,1023.9019053221895,0.364492259358275
2023-01-01 08:00:00,62.10592611560484,4.9867203543674385,24.90246181732889,10.11029878588189,244.6909980600043,997.2727061134935,3.134164522075336
2023-01-01 09:00:00,72.26689489062431,14.576998545725619,56.56783952550382,0.7775369867959353,20.404955579700747,1007.213861294888,1.2659945350640511
2023-01-01 10:00:00,6.955526958101233,3.848377672784089,22.5210200137462,8.232879976160339,12.4821735213839,996.6199909865462,4.0184672593865125
2023-01-01 11:00:00,97.14143595538945,34.50672031986588,24.69899025915159,4.314490935655173,141.08780265980724,1018.2641651597687,4.089110367830953
2023-01-01 12:00:00,84.08205087604007,32.76237358746453,87.98280900083083,4.601648992832118,250.97892916967297,1011.4139107224663,4.894736779273309
2023-01-01 13:00:00,25.172215514436235,-3.422927545259764,30.443402833819636,5.294377551785349,69.63672346433373,1015.4129338683329,2.5093476551225185
2023-01-01 14:00:00,22.27337188467456,23.22300690062754,59.931551170641285,9.319386735744152,230.94161325225062,997.8594786782485,2.2747843986386855
2023-01-01 15:00:00,22.42342843607621,32.009932696626635,50.832170195052996,5.010749485031538,93.53812965850781,998.4698344820968,3.767378027232403
2023-01-01 16:00:00,33.90301308115608,2.2230138050933412,46.050749469413205,10.990485758854206,318.9909991728659,991.6598930203962,0.6623532817096328
2023-01-01 17:00:00,54.851861005062595,17.717809222105178,87.48750092654544,6.0679107836080455,322.44837993598196,1002.8827014078292,2.734577568965621
2023-01-01 18:00:00,46.034776771001,31.619531903521676,21.63675475816171,1.0252980046493794,107.02339354127754,1012.389786453347,2.7312380006542547
2023-01-01 19:00:00,32.66676831881398,-3.6421608565680463,69.78422646316918,11.756397637261609,82.79775142676658,1024.317396559893,0.4473656140519361
2023-01-01 20:00:00,63.12602499862605,22.896810689873597,92.25458256601628,4.28637486889059,148.06942994384326,1016.6770978983473,2.089920427534568
2023-01-01 21:00:00,18.251916761943974,6.89396029490203,62.01261375963814,6.491503193988939,86.59137066485354,1007.4158529359901,4.2664239928360095
2023-01-01 22:00:00,32.75374161084572,31.975847815061215,90.26168465248189,10.281658248328522,242.05818358501332,1028.1248045757654,4.280768109973302
2023-01-01 23:00:00,39.804375112900715,33.842329806614714,23.919340946451783,4.98684235723068,297.38328643738276,1018.7698080230333,0.496188324598405
2023-01-02 00:00:00,48.32664850061841,32.770659564537354,51.40949893056211,0.8487848422007344,242.31316712803812,1027.206608114502,0.4536044137391543
2023-01-02 01:00:00,79.59171633233629,13.968568666298552,39.51183432215384,5.608815705192204,296.7661610097658,1011.1035189308866,1.3134773850096764
2023-01-02 02:00:00,23.969009305044175,29.481706039572536,74.81157237355472,14.166728740414552,142.9171783946907,1000.3561709917255,4.373830312769967
2023-01-02 03:00:00,53.8522716492931,28.781975941402813,93.5972817872935,9.626015959478373,56.27410945518991,992.1130674545889,0.6445129253674947
2023-01-02 04:00:00,61.27938404189403,7.764018929730225,39.23975468331859,10.072187230008105,265.66234106313317,1019.043394059354,3.5999840131372314
2023-01-02 05:00:00,9.412789208399783,28.156618966027096,69.0630951105556,9.484232304564598,129.7708218509594,994.8521199202214,0.5058280980655161
2023-01-02 06:00:00,62.716760930636646,-3.519694611380295,34.85732245698051,2.984882084391552,241.6574970824877,1002.1110051308787,3.1156892687391267
2023-01-02 07:00:00,21.199791750292697,18.85079513928212,62.39976909287074,6.275007961534202,97.43181911343564,1011.2988363153559,1.7803364955957242
2023-01-02 08:00:00,11.179901333601554,4.200353491508121,54.794936501625216,11.264096975449775,29.24266853040216,1012.57666351119,3.944569814829335
2023-01-02 09:00:00,95.14412603906666,-0.17732456890884762,92.90039972236528,1.5205934632973872,357.32944637559484,1014.0233278794855,1.1684522441268181
2023-01-02 10:00:00,96.73504314208314,-1.9218719348316338,65.63954545223498,4.1677916413456835,56.232542855015744,996.6502132139881,3.196009146949799
2023-01-02 11:00:00,81.79774807106381,22.85155103512559,46.21297790651141,4.144786626987804,355.83155782685316,1005.1894961928659,1.1784126728794249
2023-01-02 12:00:00,33.93830807147022,8.594998550722647,28.557183866595004,6.48028391391759,351.82077572392103,1014.6877690846786,3.568301415560769
2023-01-02 13:00:00,14.278850830606467,23.99067086115046,31.34351215512009,14.705531114132777,285.7745174068943,1028.7927545853513,4.3683901728037435
2023-01-02 14:00:00,70.0021375186549,-2.385746368042305,36.89876974634263,1.012538200257329,237.39226634951913,1019.1052455079875,0.6340089956338002
2023-01-02 15:00:00,46.81448690526212,7.6116135132244125,38.82249960052235,7.780514915708926,208.0105380903905,1026.9041502837583,4.3329784429775176
2023-01-02 16:00:00,16.593632310253987,16.57965169501349,83.79620433808535,2.690470230183157,311.7965563360205,1020.4884823325671,2.9678762720714897
2023-01-02 17:00:00,52.04180646057067,26.628926593558543,62.09170912118937,14.560148181146161,104.19822778301565,1013.668678755696,0.6355524543351199
